file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,affiliation,author,coreference,country,loc,org,per
ecb.wp3102~95d818fe81.en.pdf,48,The macroeconomic impact of trade policy: a new identification approach,trade policy,intervention,impacts,financial markets,outcome,,0.97778,trade policy on financial markets.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,48,The macroeconomic impact of trade policy: a new identification approach,trade policy uncertainty,intervention,impacts,economic effects,outcome,,0.999514,The economic effects of trade policy uncertainty.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,49,The macroeconomic impact of trade policy: a new identification approach,Policy uncertainty,intervention,impacts,trade,outcome,,0.994258,"Policy uncertainty, trade, and welfare: Theory and evidence for China and the United States.",,,,,China; United States,,
ecb.wp3102~95d818fe81.en.pdf,49,The macroeconomic impact of trade policy: a new identification approach,Policy uncertainty,intervention,impacts,welfare,outcome,,0.996492,"Policy uncertainty, trade, and welfare: Theory and evidence for China and the United States.",,,,,China; United States,,
ecb.wp3102~95d818fe81.en.pdf,49,The macroeconomic impact of trade policy: a new identification approach,Political Risk,outcome,experienced_by,Firm,population,,0.996472,Firm-level Political Risk: Measurement and Effects.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,50,The macroeconomic impact of trade policy: a new identification approach,Trump,intervention,applies_to,Company,population,,0.953293,"Company Stock Price Reactions to the 2016 Election Shock: Trump, Taxes, and Trade.",,,,,,,Trump
ecb.wp3102~95d818fe81.en.pdf,50,The macroeconomic impact of trade policy: a new identification approach,Taxes,intervention,applies_to,Company,population,,0.955053,"Company Stock Price Reactions to the 2016 Election Shock: Trump, Taxes, and Trade.",,,,,,,Trump
ecb.wp3102~95d818fe81.en.pdf,50,The macroeconomic impact of trade policy: a new identification approach,Trade,intervention,applies_to,Company,population,,0.954581,"Company Stock Price Reactions to the 2016 Election Shock: Trump, Taxes, and Trade.",,,,,,,Trump
ecb.wp3102~95d818fe81.en.pdf,50,The macroeconomic impact of trade policy: a new identification approach,Trade Shocks,intervention,impacts,Consumption Response,outcome,,0.995072,The Consumption Response To Trade Shocks: Evidence From the US-China Trade War.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,51,The macroeconomic impact of trade policy: a new identification approach,international,outcome,experienced_by,public companies,population,,0.926707,Daily index based on the stock price of the 50 S&P 500 companies across 11 sectors with the highest international sales based on the geographical breakdown reported in 10-K filings (detailed financial report that public companies have to submit to the US Securities and Exchange Commission (SEC)) Daily index based on the stock price of the 50 S&P 500 companies across 11 sectors with the highest domestic revenue exposure based on the geographical breakdown reported in 10-K filings.,,,,,,US Securities and Exchange Commission; SEC,
ecb.wp3102~95d818fe81.en.pdf,52,The macroeconomic impact of trade policy: a new identification approach,real personal income excluding transfer payments,outcome,experienced_by,non,population,,0.940587,"GDP deflator Congressional Budget Office Quarterly, Chain Price Index (2012=1), seasonally adjusted Total factor productivity Fernald (2012) Quarterly, Utilization-adjusted, percent change at an annual rate (=400 * change in natural log), Final data point: 2019Q2 Oil shock Hamilton (2003) Quarterly, Final data point: 2019Q2 Monthly, Smoothed US Recession Probabilities obtained from a dynamic-factor markov-switching model originally proposed by Chauvet (1998) and applied to monthly data for non-farm payroll employment, real personal income excluding transfer payments, the index of industrial production, and real manufacturing and trade sales PPI (all commodities) FRED/BLS (PPIACO) Monthly Exports of goods and services Census Monthly, deflated, seasonally adjusted, in per capita terms Imports of goods and services Census Monthly, deflated, seasonally adjusted, in per capita terms Consumption of goods BLS Monthly, seasonally adjusted, in per capita terms Consumption of durable goods BLS Monthly, seasonally adjusted, in per capita terms Consumption of nondurable goods BLS Monthly, seasonally adjusted, in per capita terms Unemployed rate FRED (UNRATE) Monthly, seasonally adjusted Population FRED (POPTHM) Monthly Hire rate (hires/employed) Fred/BLS (JTSHIR) Monthly Commercial and Industrial Loans FRED/Federal Reserve Board Monthly, seasonally adjusted, in per capita terms Consumer Loans FRED/Federal Reserve Board Monthly, seasonally adjusted, in per capita terms Natural Rate (r∗) Holsten et al. (",,,,,,Congressional Budget Office,Chauvet
ecb.wp3102~95d818fe81.en.pdf,52,The macroeconomic impact of trade policy: a new identification approach,Exports of goods,outcome,experienced_by,non,population,,0.927762,"GDP deflator Congressional Budget Office Quarterly, Chain Price Index (2012=1), seasonally adjusted Total factor productivity Fernald (2012) Quarterly, Utilization-adjusted, percent change at an annual rate (=400 * change in natural log), Final data point: 2019Q2 Oil shock Hamilton (2003) Quarterly, Final data point: 2019Q2 Monthly, Smoothed US Recession Probabilities obtained from a dynamic-factor markov-switching model originally proposed by Chauvet (1998) and applied to monthly data for non-farm payroll employment, real personal income excluding transfer payments, the index of industrial production, and real manufacturing and trade sales PPI (all commodities) FRED/BLS (PPIACO) Monthly Exports of goods and services Census Monthly, deflated, seasonally adjusted, in per capita terms Imports of goods and services Census Monthly, deflated, seasonally adjusted, in per capita terms Consumption of goods BLS Monthly, seasonally adjusted, in per capita terms Consumption of durable goods BLS Monthly, seasonally adjusted, in per capita terms Consumption of nondurable goods BLS Monthly, seasonally adjusted, in per capita terms Unemployed rate FRED (UNRATE) Monthly, seasonally adjusted Population FRED (POPTHM) Monthly Hire rate (hires/employed) Fred/BLS (JTSHIR) Monthly Commercial and Industrial Loans FRED/Federal Reserve Board Monthly, seasonally adjusted, in per capita terms Consumer Loans FRED/Federal Reserve Board Monthly, seasonally adjusted, in per capita terms Natural Rate (r∗) Holsten et al. (",,,,,,Congressional Budget Office,Chauvet
ecb.wp3102~95d818fe81.en.pdf,52,The macroeconomic impact of trade policy: a new identification approach,Consumption of goods,outcome,experienced_by,non,population,,0.906494,"GDP deflator Congressional Budget Office Quarterly, Chain Price Index (2012=1), seasonally adjusted Total factor productivity Fernald (2012) Quarterly, Utilization-adjusted, percent change at an annual rate (=400 * change in natural log), Final data point: 2019Q2 Oil shock Hamilton (2003) Quarterly, Final data point: 2019Q2 Monthly, Smoothed US Recession Probabilities obtained from a dynamic-factor markov-switching model originally proposed by Chauvet (1998) and applied to monthly data for non-farm payroll employment, real personal income excluding transfer payments, the index of industrial production, and real manufacturing and trade sales PPI (all commodities) FRED/BLS (PPIACO) Monthly Exports of goods and services Census Monthly, deflated, seasonally adjusted, in per capita terms Imports of goods and services Census Monthly, deflated, seasonally adjusted, in per capita terms Consumption of goods BLS Monthly, seasonally adjusted, in per capita terms Consumption of durable goods BLS Monthly, seasonally adjusted, in per capita terms Consumption of nondurable goods BLS Monthly, seasonally adjusted, in per capita terms Unemployed rate FRED (UNRATE) Monthly, seasonally adjusted Population FRED (POPTHM) Monthly Hire rate (hires/employed) Fred/BLS (JTSHIR) Monthly Commercial and Industrial Loans FRED/Federal Reserve Board Monthly, seasonally adjusted, in per capita terms Consumer Loans FRED/Federal Reserve Board Monthly, seasonally adjusted, in per capita terms Natural Rate (r∗) Holsten et al. (",,,,,,Congressional Budget Office,Chauvet
